,UnixTime_FEN,MMSI_,LON,LAT,Heading,COG,SOG
87,2019-02-01 13:07:00,413450480.0,119.38246,32.222953000000004,32.0,35.5,11.8
88,2019-02-01 13:08:00,413450480.0,119.384778,32.225572,38.0,38.7,11.8
89,2019-02-01 13:09:00,413450480.0,119.387633,32.228672,37.0,38.4,11.8
90,2019-02-01 13:10:00,413450480.0,119.389538,32.230713,36.0,38.4,11.7
91,2019-02-01 13:11:00,413450480.0,119.392393,32.233752,38.0,38.2,11.6
92,2019-02-01 13:12:00,413450480.0,119.400898,32.241823,42.0,42.4,11.5
93,2019-02-01 13:13:00,413450480.0,119.39688,32.238102000000005,40.0,41.4,11.6
94,2019-02-01 13:14:00,413450480.0,119.406232,32.246438,46.0,45.8,11.7
95,2019-02-01 13:15:00,413450480.0,119.402103,32.242925,43.0,42.4,11.6
96,2019-02-01 13:16:00,413450480.0,119.404795,32.24522,45.0,45.2,11.7
97,2019-02-01 13:17:00,413450480.0,119.41472,32.252984999999995,57.0,54.5,11.6
98,2019-02-01 13:18:00,413450480.0,119.410267,32.249782,46.0,45.7,11.7
99,2019-02-01 13:19:00,413450480.0,119.413077,32.251997,58.0,50.9,11.7
100,2019-02-01 13:20:00,413450480.0,119.416152,32.253842,56.0,55.7,11.6
101,2019-02-01 13:21:00,413450480.0,119.41932,32.25566,61.0,56.3,11.6
102,2019-02-01 13:22:00,413450480.0,119.422583,32.257243,61.0,60.9,11.2
103,2019-02-01 13:23:00,413450480.0,119.426117,32.258977,66.0,60.6,10.3
104,2019-02-01 13:24:00,413450480.0,119.436337,32.262482,73.0,70.7,10.2
105,2019-02-01 13:25:00,413450480.0,119.431572,32.261037,73.0,69.1,9.9
106,2019-02-01 13:26:00,413450480.0,119.434667,32.261982,73.0,70.6,10.1
107,2019-02-01 13:27:00,413450480.0,119.437902,32.262963,71.0,70.1,10.1
108,2019-02-01 13:28:00,413450480.0,119.441457,32.263957,76.0,73.9,9.6
109,2019-02-01 13:29:00,413450480.0,119.443992,32.264498,76.0,75.9,9.6
110,2019-02-01 13:30:00,413450480.0,119.454748,32.267022999999995,76.0,74.7,9.9
111,2019-02-01 13:31:00,413450480.0,119.450157,32.265933000000004,74.0,73.7,9.8
112,2019-02-01 13:32:00,413450480.0,119.453277,32.266684999999995,75.0,74.2,9.9
113,2019-02-01 13:33:00,413450480.0,119.456315,32.267373,78.0,74.9,10.0
114,2019-02-01 13:34:00,413450480.0,119.467487,32.268363,88.0,89.3,10.0
115,2019-02-01 13:35:00,413450480.0,119.46278,32.268193,85.0,84.4,10.0
116,2019-02-01 13:36:00,413450480.0,119.466942,32.268359999999994,88.0,89.7,10.0
117,2019-02-01 13:37:00,413450480.0,119.47728,32.268598,89.0,89.0,9.9
118,2019-02-01 13:38:00,413450480.0,119.472947,32.268477000000004,88.0,88.6,9.9
119,2019-02-01 13:39:00,413450480.0,119.476197,32.268584999999995,89.0,87.6,9.9
120,2019-02-01 13:40:00,413450480.0,119.487172,32.267998,109.0,106.5,10.4
121,2019-02-01 13:41:00,413450480.0,119.490433,32.26706,112.0,110.8,10.6
122,2019-02-01 13:42:00,413450480.0,119.493665,32.26592,114.0,112.7,10.7
123,2019-02-01 13:43:00,413450480.0,119.496932,32.264717,114.0,114.4,10.8
124,2019-02-01 13:44:00,413450480.0,119.492582,32.266307,113.0,112.4,10.7
125,2019-02-01 13:45:00,413450480.0,119.495853,32.265137,114.0,114.0,10.8
126,2019-02-01 13:46:00,413450480.0,119.505718,32.259745,129.0,128.9,10.8
127,2019-02-01 13:47:00,413450480.0,119.508463,32.257857,128.0,129.2,10.8
128,2019-02-01 13:48:00,413450480.0,119.505717,32.259745,129.0,128.9,10.8
129,2019-02-01 13:49:00,413450480.0,119.507542,32.258477,127.0,129.5,10.8
130,2019-02-01 13:50:00,413450480.0,119.510303,32.256603000000005,126.0,128.3,10.8
131,2019-02-01 13:51:00,413450480.0,119.519675,32.250377,126.0,128.6,11.0
132,2019-02-01 13:52:00,413450480.0,119.522493,32.248472,128.0,128.7,11.1
133,2019-02-01 13:53:00,413450480.0,119.525308,32.246477,128.0,129.7,11.2
134,2019-02-01 13:54:00,413450480.0,119.521553,32.249115,127.0,128.8,11.0
135,2019-02-01 13:55:00,413450480.0,119.524372,32.247138,127.0,129.8,11.1
136,2019-02-01 13:56:00,413450480.0,119.52758,32.24476,132.0,132.8,11.2
137,2019-02-01 13:57:00,413450480.0,119.535727,32.238418,134.0,131.0,10.0
138,2019-02-01 13:58:00,413450480.0,119.537917,32.236412,140.0,138.8,9.6
139,2019-02-01 13:59:00,413450480.0,119.534817,32.239096999999994,131.0,132.4,10.1
140,2019-02-01 14:00:00,413450480.0,119.537152,32.237157,140.0,137.6,9.6
141,2019-02-01 14:01:00,413450480.0,119.539245,32.235077000000004,143.0,139.9,9.4
142,2019-02-01 14:02:00,413450480.0,119.54568799999998,32.228403,141.0,140.9,9.6
143,2019-02-01 14:03:00,413450480.0,119.543072,32.231137,142.0,140.6,9.2
144,2019-02-01 14:04:00,413450480.0,119.545027,32.229092,142.0,141.3,9.4
145,2019-02-01 14:05:00,413450480.0,119.547247,32.226673,151.0,145.2,9.8
146,2019-02-01 14:06:00,413450480.0,119.548593,32.224577000000004,153.0,152.5,10.0
147,2019-02-01 14:07:00,413450480.0,119.549883,32.221622,170.0,168.3,9.9
148,2019-02-01 14:08:00,413450480.0,119.550313,32.219242,176.0,173.1,10.0
149,2019-02-01 14:09:00,413450480.0,119.550385,32.216446999999995,182.0,181.3,10.1
150,2019-02-01 14:10:00,413450480.0,119.550187,32.213627,184.0,184.2,10.2
151,2019-02-01 14:11:00,413450480.0,119.54998799999998,32.210767,178.0,181.8,10.3
152,2019-02-01 14:12:00,413450480.0,119.551088,32.201093,162.0,169.7,10.5
153,2019-02-01 14:13:00,413450480.0,119.550343,32.204967,171.0,174.0,10.5
154,2019-02-01 14:14:00,413450480.0,119.550985,32.201577,167.0,170.2,10.6
155,2019-02-01 14:15:00,413450480.0,119.551825,32.199290000000005,152.0,157.0,10.4
156,2019-02-01 14:16:00,413450480.0,119.553365,32.196738,139.0,148.4,10.2
157,2019-02-01 14:17:00,413450480.0,119.555515,32.194577,130.0,139.1,10.2
158,2019-02-01 14:18:00,413450480.0,119.558155,32.193017,112.0,117.6,9.9
159,2019-02-01 14:19:00,413450480.0,119.560618,32.191993,111.0,115.8,10.1
160,2019-02-01 14:20:00,413450480.0,119.5637,32.19093,110.0,111.1,10.3
161,2019-02-01 14:21:00,413450480.0,119.566922,32.190032,102.0,105.5,10.4
162,2019-02-01 14:22:00,413450480.0,119.570813,32.189192,103.0,103.8,10.6
163,2019-02-01 14:23:00,413450480.0,119.573637,32.188604999999995,99.0,103.4,10.6
164,2019-02-01 14:24:00,413450480.0,119.577053,32.188088,99.0,100.0,10.6
165,2019-02-01 14:25:00,413450480.0,119.580472,32.187562,100.0,100.5,10.6
166,2019-02-01 14:26:00,413450480.0,119.584482,32.18701,93.0,95.9,10.6
167,2019-02-01 14:27:00,413450480.0,119.587812,32.186802,92.0,94.5,10.6
168,2019-02-01 14:28:00,413450480.0,119.591242,32.186687,87.0,89.1,10.4
169,2019-02-01 14:29:00,413450480.0,119.602135,32.18747800000001,70.0,77.1,8.9
170,2019-02-01 14:30:00,413450480.0,119.604728,32.188278000000004,70.0,70.3,8.2
171,2019-02-01 14:31:00,413450480.0,119.607182,32.18893,73.0,73.5,7.7
172,2019-02-01 14:32:00,413450480.0,119.60388,32.188027000000005,68.0,70.4,8.4
173,2019-02-01 14:33:00,413450480.0,119.611838,32.190162,72.0,73.8,7.1
174,2019-02-01 14:34:00,413450480.0,119.608737,32.189352,72.0,72.6,7.4
175,2019-02-01 14:35:00,413450480.0,119.611097,32.189972,72.0,73.6,7.2
176,2019-02-01 14:36:00,413450480.0,119.613295,32.190521999999994,66.0,71.2,6.9
177,2019-02-01 14:37:00,413450480.0,119.621305,32.192671999999995,83.0,82.9,9.0
178,2019-02-01 14:38:00,413450480.0,119.624357,32.192888,82.0,85.0,9.5
179,2019-02-01 14:39:00,413450480.0,119.62748,32.193288,76.0,77.8,9.7
180,2019-02-01 14:40:00,413450480.0,119.630607,32.193977000000004,74.0,75.2,9.9
181,2019-02-01 14:41:00,413450480.0,119.626452,32.193095,76.0,81.6,9.6
182,2019-02-01 14:42:00,413450480.0,119.636885,32.195497,68.0,69.5,10.0
183,2019-02-01 14:43:00,413450480.0,119.632712,32.194433000000004,75.0,75.9,10.0
184,2019-02-01 14:44:00,413450480.0,119.643133,32.197465,68.0,70.1,10.2
185,2019-02-01 14:45:00,413450480.0,119.64628,32.198428,68.0,69.6,10.2
186,2019-02-01 14:46:00,413450480.0,119.649293,32.199533,59.0,61.4,10.0
187,2019-02-01 14:47:00,413450480.0,119.652138,32.200933,59.0,60.0,10.1
188,2019-02-01 14:48:00,413450480.0,119.648342,32.199092,58.0,67.1,10.1
189,2019-02-01 14:49:00,413450480.0,119.65755,32.203987,47.0,49.1,9.9
190,2019-02-01 14:50:00,413450480.0,119.653562,32.201635,59.0,60.3,10.1
191,2019-02-01 14:51:00,413450480.0,119.656745,32.203398,47.0,50.7,9.9
192,2019-02-01 14:52:00,413450480.0,119.658757,32.204895,47.0,48.4,9.9
193,2019-02-01 14:53:00,413450480.0,119.661567,32.20707,39.0,46.9,9.9
194,2019-02-01 14:54:00,413450480.0,119.663642,32.209193,37.0,38.6,9.8
195,2019-02-01 14:55:00,413450480.0,119.669948,32.216570000000004,30.0,32.2,10.0
196,2019-02-01 14:56:00,413450480.0,119.671607,32.218971999999994,28.0,29.5,10.1
197,2019-02-01 14:57:00,413450480.0,119.669425,32.21586,31.0,32.1,9.9
198,2019-02-01 14:58:00,413450480.0,119.67106499999998,32.21817,28.0,30.0,10.1
199,2019-02-01 14:59:00,413450480.0,119.67268500000002,32.220612,27.0,29.4,10.1
200,2019-02-01 15:00:00,413450480.0,119.674138,32.223153,18.0,22.8,10.1
201,2019-02-01 15:01:00,413450480.0,119.675327,32.225772,23.0,21.4,10.1
202,2019-02-01 15:02:00,413450480.0,119.6767,32.228435,24.0,23.8,10.1
203,2019-02-01 15:03:00,413450480.0,119.681383,32.237012,26.0,25.7,10.2
204,2019-02-01 15:04:00,413450480.0,119.679458,32.233587,26.0,26.1,10.2
205,2019-02-01 15:05:00,413450480.0,119.680897,32.236146999999995,26.0,25.0,10.1
206,2019-02-01 15:06:00,413450480.0,119.682317,32.23872,23.0,23.5,10.2
207,2019-02-01 15:07:00,413450480.0,119.683555,32.24134,23.0,21.0,10.2
208,2019-02-01 15:08:00,413450480.0,119.684825,32.243982,22.0,22.2,10.2
209,2019-02-01 15:09:00,413450480.0,119.686085,32.246621999999995,22.0,21.9,10.1
210,2019-02-01 15:10:00,413450480.0,119.687352,32.249257,24.0,22.7,10.1
211,2019-02-01 15:11:00,413450480.0,119.688697,32.251867,23.0,23.3,10.2
212,2019-02-01 15:12:00,413450480.0,119.689977,32.254473,23.0,22.1,10.1
213,2019-02-01 15:13:00,413450480.0,119.69119,32.25708,21.0,21.8,10.1
214,2019-02-01 15:14:00,413450480.0,119.693227,32.261548,22.0,21.1,10.1
215,2019-02-01 15:15:00,413450480.0,119.693425,32.261987,23.0,20.7,10.1
216,2019-02-01 15:16:00,413450480.0,119.694705,32.264596999999995,24.0,23.4,10.1
217,2019-02-01 15:17:00,413450480.0,119.696073,32.267154999999995,26.0,24.9,10.1
218,2019-02-01 15:18:00,413450480.0,119.69758,32.269675,29.0,27.8,10.1
219,2019-02-01 15:19:00,413450480.0,119.699052,32.272087,26.0,26.3,10.1
220,2019-02-01 15:20:00,413450480.0,119.700443,32.274627,26.0,24.2,10.1
221,2019-02-01 15:21:00,413450480.0,119.7018,32.277165000000004,25.0,24.4,10.0
222,2019-02-01 15:22:00,413450480.0,119.703137,32.279708,25.0,24.2,10.0
223,2019-02-01 15:23:00,413450480.0,119.704498,32.28223,24.0,24.4,10.0
224,2019-02-01 15:24:00,413450480.0,119.705958,32.284717,32.0,29.9,9.9
225,2019-02-01 15:25:00,413450480.0,119.70761,32.287112,34.0,30.5,10.0
226,2019-02-01 15:26:00,413450480.0,119.709388,32.289572,36.0,31.5,10.0
227,2019-02-01 15:27:00,413450480.0,119.711142,32.291938,36.0,32.2,10.1
228,2019-02-01 15:28:00,413450480.0,119.712892,32.294327,36.0,32.1,10.1
229,2019-02-01 15:29:00,413450480.0,119.7148,32.296638,39.0,36.0,10.1
230,2019-02-01 15:30:00,413450480.0,119.716753,32.298885,33.0,34.1,10.0
231,2019-02-01 15:31:00,413450480.0,119.71876,32.301615000000005,33.0,31.7,9.9
232,2019-02-01 15:32:00,413450480.0,119.720467,32.303965000000005,32.0,31.3,9.9
233,2019-02-01 15:33:00,413450480.0,119.7222,32.306293,33.0,32.9,9.8
234,2019-02-01 15:34:00,413450480.0,119.72362,32.308122999999995,33.0,33.2,9.8
235,2019-02-01 15:35:00,413450480.0,119.72605,32.31066,46.0,45.3,9.8
236,2019-02-01 15:36:00,413450480.0,119.729975,32.313628,48.0,48.9,9.8
237,2019-02-01 15:37:00,413450480.0,119.730797,32.314208,49.0,50.0,9.8
238,2019-02-01 15:38:00,413450480.0,119.73326000000002,32.315935,49.0,50.8,9.8
239,2019-02-01 15:39:00,413450480.0,119.735793,32.317607,52.0,52.6,9.8
240,2019-02-01 15:40:00,413450480.0,119.738373,32.319238,55.0,54.0,9.8
241,2019-02-01 15:41:00,413450480.0,119.7411,32.320742,58.0,58.5,9.9
242,2019-02-01 15:42:00,413450480.0,119.743867,32.32213,61.0,60.7,9.9
243,2019-02-01 15:43:00,413450480.0,119.746692,32.323428,60.0,62.0,9.9
244,2019-02-01 15:44:00,413450480.0,119.749593,32.324715000000005,62.0,62.0,9.9
245,2019-02-01 15:45:00,413450480.0,119.752518,32.325927,66.0,65.3,10.0
246,2019-02-01 15:46:00,413450480.0,119.755565,32.32702800000001,74.0,68.3,10.1
247,2019-02-01 15:47:00,413450480.0,119.75872,32.327397999999995,89.0,88.2,9.6
248,2019-02-01 15:48:00,413450480.0,119.761882,32.327366999999995,95.0,92.2,9.7
249,2019-02-01 15:49:00,413450480.0,119.765015,32.327,103.0,101.4,9.6
250,2019-02-01 15:50:00,413450480.0,119.76805,32.326325,105.0,106.9,9.6
251,2019-02-01 15:51:00,413450480.0,119.771055,32.325548,104.0,106.0,9.6
252,2019-02-01 15:52:00,413450480.0,119.774078,32.324837,105.0,106.0,9.5
253,2019-02-01 15:53:00,413450480.0,119.77707,32.324132,105.0,104.9,9.5
254,2019-02-01 15:54:00,413450480.0,119.780075,32.32339,108.0,106.7,9.5
255,2019-02-01 15:55:00,413450480.0,119.783073,32.322683000000005,106.0,104.8,9.5
256,2019-02-01 15:56:00,413450480.0,119.786087,32.321952,106.0,106.2,9.5
257,2019-02-01 15:57:00,413450480.0,119.78908,32.321212,103.0,105.9,9.6
258,2019-02-01 15:58:00,413450480.0,119.792128,32.320523,104.0,104.8,9.6
259,2019-02-01 15:59:00,413450480.0,119.795185,32.319782000000004,111.0,107.9,9.7
260,2019-02-01 16:00:00,413450480.0,119.79815,32.318812,113.0,112.0,9.6
261,2019-02-01 16:01:00,413450480.0,119.80104,32.317763,113.0,113.4,9.6
262,2019-02-01 16:02:00,413450480.0,119.803918,32.31665,116.0,115.6,9.6
263,2019-02-01 16:03:00,413450480.0,119.806702,32.315405,120.0,119.1,9.6
264,2019-02-01 16:04:00,413450480.0,119.809435,32.314046999999995,123.0,121.0,9.6
265,2019-02-01 16:05:00,413450480.0,119.812122,32.312655,124.0,121.9,9.6
266,2019-02-01 16:06:00,413450480.0,119.814435,32.311397,125.0,123.1,9.6
267,2019-02-01 16:07:00,413450480.0,119.816952,32.30981,131.0,129.6,9.6
268,2019-02-01 16:08:00,413450480.0,119.819332,32.308046999999995,135.0,132.1,9.6
269,2019-02-01 16:09:00,413450480.0,119.821647,32.306177000000005,134.0,133.8,9.6
270,2019-02-01 16:10:00,413450480.0,119.824227,32.304082,135.0,133.2,9.6
271,2019-02-01 16:11:00,413450480.0,119.826497,32.302218,132.0,133.4,9.6
272,2019-02-01 16:12:00,413450480.0,119.828872,32.300468,134.0,131.5,9.6
273,2019-02-01 16:13:00,413450480.0,119.831217,32.298673,133.0,132.0,9.7
274,2019-02-01 16:14:00,413450480.0,119.833248,32.297077,135.0,133.9,9.7
275,2019-02-01 16:15:00,413450480.0,119.835538,32.295202,138.0,133.3,9.8
276,2019-02-01 16:16:00,413450480.0,119.837595,32.293112,142.0,141.8,9.8
277,2019-02-01 16:17:00,413450480.0,119.839532,32.290918,143.0,144.3,9.8
278,2019-02-01 16:18:00,413450480.0,119.841498,32.288805,136.0,138.9,9.7
279,2019-02-01 16:19:00,413450480.0,119.843628,32.286823,138.0,137.7,9.7
280,2019-02-01 16:20:00,413450480.0,119.845742,32.284887,138.0,137.8,9.2
281,2019-02-01 16:21:00,413450480.0,119.847643,32.283068,140.0,138.7,8.5
282,2019-02-01 16:22:00,413450480.0,119.849243,32.281378000000004,148.0,144.6,7.9
283,2019-02-01 16:23:00,413450480.0,119.850557,32.279568,151.0,150.4,7.5
284,2019-02-01 16:24:00,413450480.0,119.851748,32.277827,149.0,149.5,7.2
285,2019-02-01 16:25:00,413450480.0,119.85293,32.276105,148.0,150.0,7.3
286,2019-02-01 16:26:00,413450480.0,119.854555,32.27401,145.0,145.4,8.1
287,2019-02-01 16:27:00,413450480.0,119.85616,32.272088000000004,146.0,145.6,8.7
288,2019-02-01 16:28:00,413450480.0,119.857788,32.269988,146.0,146.0,9.1
289,2019-02-01 16:29:00,413450480.0,119.859533,32.267835,148.0,145.2,9.5
290,2019-02-01 16:30:00,413450480.0,119.861155,32.265547999999995,151.0,150.8,9.6
291,2019-02-01 16:31:00,413450480.0,119.862552,32.263128,152.0,156.4,9.7
292,2019-02-01 16:32:00,413450480.0,119.863868,32.260695,151.0,154.3,9.6
293,2019-02-01 16:33:00,413450480.0,119.865318,32.258303000000005,152.0,152.8,9.6
294,2019-02-01 16:34:00,413450480.0,119.866705,32.255873,154.0,155.5,9.7
295,2019-02-01 16:35:00,413450480.0,119.868025,32.253417,154.0,156.2,9.7
296,2019-02-01 16:36:00,413450480.0,119.869325,32.250943,155.0,156.9,9.7
297,2019-02-01 16:37:00,413450480.0,119.870515,32.248428000000004,166.0,160.5,9.7
298,2019-02-01 16:38:00,413450480.0,119.871195,32.245808000000004,171.0,169.0,9.6
299,2019-02-01 16:39:00,413450480.0,119.87184,32.243078000000004,170.0,170.3,9.7
300,2019-02-01 16:40:00,413450480.0,119.872395,32.24053,168.0,168.9,9.6
301,2019-02-01 16:41:00,413450480.0,119.87303,32.237905,169.0,168.3,9.6
302,2019-02-01 16:42:00,413450480.0,119.873628,32.235258,169.0,168.8,9.6
303,2019-02-01 16:43:00,413450480.0,119.874243,32.232622,167.0,169.1,9.6
304,2019-02-01 16:44:00,413450480.0,119.874868,32.229993,165.0,168.4,9.6
305,2019-02-01 16:45:00,413450480.0,119.875508,32.227371999999995,168.0,168.5,9.7
306,2019-02-01 16:46:00,413450480.0,119.876,32.225078,168.0,170.2,9.7
307,2019-02-01 16:47:00,413450480.0,119.876575,32.222033,169.0,171.0,9.7
308,2019-02-01 16:48:00,413450480.0,119.876985,32.219827,165.0,170.3,9.7
309,2019-02-01 16:49:00,413450480.0,119.877655,32.217068,166.0,168.7,9.7
310,2019-02-01 16:50:00,413450480.0,119.878335,32.214555,164.0,165.8,9.7
311,2019-02-01 16:51:00,413450480.0,119.879145,32.21183,165.0,165.3,9.7
312,2019-02-01 16:52:00,413450480.0,119.880022,32.208822,164.0,166.7,9.8
313,2019-02-01 16:53:00,413450480.0,119.88075,32.206183,165.0,166.9,9.8
314,2019-02-01 16:54:00,413450480.0,119.881432,32.203487,167.0,168.3,9.9
315,2019-02-01 16:55:00,413450480.0,119.882062,32.200796999999994,168.0,169.6,9.9
316,2019-02-01 16:56:00,413450480.0,119.882627,32.198067,169.0,170.1,9.9
317,2019-02-01 16:57:00,413450480.0,119.883057,32.195333000000005,170.0,172.5,9.9
318,2019-02-01 16:58:00,413450480.0,119.883505,32.192493,170.0,172.1,9.9
