,UnixTime_FEN,MMSI_,LON,LAT,Heading,COG,SOG
0,2019-06-28 11:31:00,3129580009996.0,120.842695,31.835335,18.0,353.9,1.7
1,2019-06-28 11:32:00,3129580009996.0,120.842903,31.835762,51.0,37.1,1.8
2,2019-06-28 11:33:00,3129580009996.0,120.84403,31.836138,117.0,91.0,3.2
3,2019-06-28 11:34:00,3129580009996.0,120.84506386172002,31.836118354661103,166.1496091937629,170.0342744387239,4.585559855427526
4,2019-06-28 11:35:00,3129580009996.0,120.84586978457148,31.835660522250087,192.45531442329732,211.84205446759356,5.711165632429605
5,2019-06-28 11:36:00,3129580009996.0,120.84653230238864,31.83479748693514,200.88782194267355,224.86381041620527,6.598534949833144
6,2019-06-28 11:37:00,3129580009996.0,120.84713594900583,31.83356223288447,196.41783800596187,217.54001261415556,7.269385426465049
7,2019-06-28 11:38:00,3129580009996.0,120.84776525825724,31.83198774426626,184.01606886723224,198.3111313910405,7.745434681152223
8,2019-06-28 11:39:00,3129580009996.0,120.8485047639772,31.830107005248706,168.65322078055485,175.61763707645653,8.04840033272157
9,2019-06-28 11:40:00,3129580009996.0,120.849439,31.827953000000004,155.3,157.9,8.2
10,2019-06-28 11:41:00,3129580009996.0,120.85065072010043,31.825550509562444,147.71621410744393,151.24404313708948,8.24184050177156
11,2019-06-28 11:42:00,3129580009996.0,120.85221555781555,31.822891502474732,144.81807599598736,152.31700004643267,8.295085456648891
12,2019-06-28 11:43:00,3129580009996.0,120.85420736662289,31.819959744149653,144.3108998865371,155.43145693255954,8.500787683201775
13,2019-06-28 11:44:00,3129580009996.0,120.8567,31.816739,143.9,154.9,9.0
14,2019-06-28 11:45:00,3129580009996.0,120.85943404212773,31.81355858345379,142.01715483487126,147.7165042661663,9.740879453286897
15,2019-06-28 11:46:00,3129580009996.0,120.860817,31.81213,140.0,141.6,9.9
16,2019-06-28 11:47:00,3129580009996.0,120.860997,31.81213,139.3,142.3,9.3
17,2019-06-28 11:48:00,3129580009996.0,120.864873,31.807792,139.0,141.6,9.9
18,2019-06-28 11:49:00,3129580009996.0,120.86736800382107,31.80489819141664,138.16431801244482,142.8013717426384,10.238089902519247
19,2019-06-28 11:50:00,3129580009996.0,120.86837649316085,31.803778896377764,137.004872149192,144.32209510955934,10.102774044493696
20,2019-06-28 11:51:00,3129580009996.0,120.869922,31.802382,136.0,142.2,9.9
21,2019-06-28 11:52:00,3129580009996.0,120.87291299999998,31.799678000000004,135.0,135.5,9.9
22,2019-06-28 11:53:00,3129580009996.0,120.87482177178522,31.797860203389597,132.30973639385635,132.47040311921464,9.90616373708784
23,2019-06-28 11:54:00,3129580009996.0,120.87610165061807,31.79667396536064,129.47292398377408,132.68683975972078,9.890240897108885
24,2019-06-28 11:55:00,3129580009996.0,120.87823,31.794997,129.0,132.8,9.9
25,2019-06-28 11:56:00,3129580009996.0,120.881452,31.792573,130.0,131.4,9.9
26,2019-06-28 11:57:00,3129580009996.0,120.883053,31.791323,124.0,130.7,9.6
27,2019-06-28 11:58:00,3129580009996.0,120.885528,31.789812,119.0,123.4,9.1
28,2019-06-28 11:59:00,3129580009996.0,120.888087,31.788605,114.0,116.1,8.9
29,2019-06-28 12:00:00,3129580009996.0,120.89041916304834,31.78763656531633,110.42818391416884,111.14160146331372,8.552110900884502
30,2019-06-28 12:01:00,3129580009996.0,120.8926472751072,31.7867804280546,108.4454537545947,108.13196900511448,8.020085132354753
31,2019-06-28 12:02:00,3129580009996.0,120.89488222550415,31.785997745553463,107.43153990233418,106.57204762754289,7.451391926206094
32,2019-06-28 12:03:00,3129580009996.0,120.89723490356683,31.78524967515155,106.76617273844381,105.9627823327395,6.993500514233856
33,2019-06-28 12:04:00,3129580009996.0,120.89981619862289,31.78449737418752,105.82908264398023,105.80511812284503,6.79388012823338
34,2019-06-28 12:05:00,3129580009996.0,120.90273700000002,31.783702,104.0,105.6,7.0
35,2019-06-28 12:06:00,3129580009996.0,120.90599898714731,31.782867377264,101.13555786409519,104.89197521334245,7.644412180827068
36,2019-06-28 12:07:00,3129580009996.0,120.909167,31.782168,99.0,103.4,8.3
37,2019-06-28 12:08:00,3129580009996.0,120.91187,31.781725,99.0,101.4,8.6
38,2019-06-28 12:09:00,3129580009996.0,120.91438896903534,31.78132974625198,99.59842387123217,100.60801074566965,8.760507872440842
39,2019-06-28 12:10:00,3129580009996.0,120.91701299999998,31.780895,100.0,100.8,8.7
40,2019-06-28 12:11:00,3129580009996.0,120.9198224558288,31.78041556584568,99.85255835408118,101.15278302450143,8.291611233627787
41,2019-06-28 12:12:00,3129580009996.0,120.922228,31.779997,99.0,100.9,7.7
42,2019-06-28 12:13:00,3129580009996.0,120.92390745764945,31.779707740365325,97.4913427124431,99.74335715632465,7.22304719304801
