,UnixTime_FEN,MMSI_,LON,LAT,Heading,COG,SOG
0,2019-02-01 10:55:00,4134256109990.0,122.55137,29.804835,14.0,19.1,8.2
1,2019-02-01 10:56:00,4134256109990.0,122.5523230132807,29.807798647549927,8.743366141279283,21.831760201103265,8.204125961223706
2,2019-02-01 10:57:00,4134256109990.0,122.55284034218715,29.809587765033292,8.328910760852857,18.95450680073551,8.202750640815806
3,2019-02-01 10:58:00,4134256109990.0,122.55324,29.811128000000004,10.0,14.4,8.2
4,2019-02-01 10:59:00,4134256109990.0,122.55384,29.813345,11.0,12.1,8.2
5,2019-02-01 11:00:00,4134256109990.0,122.554678,29.816267,10.0,13.7,8.2
6,2019-02-01 11:01:00,4134256109990.0,122.5551,29.81776,10.0,13.8,8.2
7,2019-02-01 11:02:00,4134256109990.0,122.55565373543641,29.819706909982017,10.32683215941349,12.811342543945914,8.267390699987237
8,2019-02-01 11:03:00,4134256109990.0,122.55636884448691,29.822236699697797,10.633489343115242,12.042186237563302,8.31277627344803
9,2019-02-01 11:04:00,4134256109990.0,122.557038,29.824683,11.0,12.5,8.2
10,2019-02-01 11:05:00,4134256109990.0,122.557632,29.826940000000004,11.0,13.8,8.0
11,2019-02-01 11:06:00,4134256109990.0,122.558448,29.82988,10.0,12.9,8.2
12,2019-02-01 11:07:00,4134256109990.0,122.558958,29.831728,11.0,13.4,8.2
13,2019-02-01 11:08:00,4134256109990.0,122.559665,29.834252000000006,10.0,11.9,8.2
14,2019-02-01 11:09:00,4134256109990.0,122.56006200000002,29.835793,11.0,13.9,8.1
15,2019-02-01 11:10:00,4134256109990.0,122.561982,29.84279,10.0,12.5,8.1
16,2019-02-01 11:11:00,4134256109990.0,122.561282,29.84023,10.0,13.1,8.1
17,2019-02-01 11:12:00,4134256109990.0,122.561873,29.84238,10.0,12.3,8.2
18,2019-02-01 11:13:00,4134256109990.0,122.562783,29.84571,11.0,13.2,8.2
19,2019-02-01 11:14:00,4134256109990.0,122.564475,29.85197800000001,11.0,13.1,8.2
20,2019-02-01 11:15:00,4134256109990.0,122.56369,29.849045,11.0,13.1,8.2
21,2019-02-01 11:16:00,4134256109990.0,122.564307,29.851292,11.0,13.5,8.2
22,2019-02-01 11:17:00,4134256109990.0,122.565003,29.853857,9.0,13.0,8.1
23,2019-02-01 11:18:00,4134256109990.0,122.565418,29.855777000000003,9.0,9.0,8.1
24,2019-02-01 11:19:00,4134256109990.0,122.5674,29.863057,12.0,14.2,8.0
25,2019-02-01 11:20:00,4134256109990.0,122.567925,29.86484500000001,11.0,14.4,7.9
26,2019-02-01 11:21:00,4134256109990.0,122.567093,29.861962,12.0,14.5,8.0
27,2019-02-01 11:22:00,4134256109990.0,122.567823,29.864497,11.0,13.7,7.9
28,2019-02-01 11:23:00,4134256109990.0,122.56831,29.8662,12.0,15.5,7.8
29,2019-02-01 11:24:00,4134256109990.0,122.570732,29.874183,11.0,14.6,8.0
30,2019-02-01 11:25:00,4134256109990.0,122.57203246476662,29.878456744152754,11.079887209942944,13.980726027454429,8.045447156908873
31,2019-02-01 11:26:00,4134256109990.0,122.57224,29.879133000000003,12.0,14.3,8.0
32,2019-02-01 11:27:00,4134256109990.0,122.572693,29.880577,12.0,15.4,8.0
